pkid,pbid,layers,variables,constraints,method,ARG,in_constraints_probs,best_solution_probs,iteration_count
0,32,1,7,4,ChocoSolver,0,100.0,1.461538460414201,24
0,33,1,7,4,ChocoSolver,99.70703125,100.0,0.0008789062491210937,29
0,34,1,7,4,ChocoSolver,0,100.0,0.6695963519346788,31
0,35,1,7,4,ChocoSolver,99.51171875,100.0,0.0017755681810111053,30
0,36,1,7,4,ChocoSolver,0,100.0,0.2287326386347415,29
0,37,1,7,4,ChocoSolver,0,100.0,0.47619047596371883,22
0,38,1,7,4,ChocoSolver,100.0,100.0,0.0,20
0,39,1,7,4,ChocoSolver,100.0,100.0,0.0,25
0,40,1,7,4,ChocoSolver,100.0,100.0,0.0,25
0,41,1,7,4,ChocoSolver,0,100.0,0.4999999996875,21
0,42,1,7,4,ChocoSolver,99.90234375,100.0,0.00312499999375,27
0,43,1,7,4,ChocoSolver,100.0,100.0,0.0,20
0,44,1,7,4,ChocoSolver,99.70703125,100.0,0.003455528843495747,30
0,45,1,7,4,ChocoSolver,100.0,100.0,0.0,21
0,46,1,7,4,ChocoSolver,100.0,100.0,0.0,24
0,47,1,7,4,ChocoSolver,0,100.0,0.1666666665972222,29
0,48,1,7,4,ChocoSolver,100.0,100.0,0.0,32
0,49,1,7,4,ChocoSolver,0,100.0,0.2962962961865569,13
0,0,7,7,4,CyclicSolver,10.546875,32.421875,88.47609227047181,170
0,1,7,7,4,CyclicSolver,26.5625,35.25390625,159.83224039922698,172
0,2,7,7,4,CyclicSolver,17.08984375,36.5234375,144.32843008557597,148
0,3,7,7,4,CyclicSolver,6.73828125,21.38671875,174.72544630376754,139
0,4,7,7,4,CyclicSolver,3.61328125,30.6640625,408.07910088236815,147
0,5,7,7,4,CyclicSolver,4.1015625,41.11328125,539.414793573338,175
0,6,7,7,4,CyclicSolver,13.76953125,42.87109375,762.899411519502,156
0,7,7,7,4,CyclicSolver,14.94140625,40.0390625,197.39932510463697,158
0,8,7,7,4,CyclicSolver,7.8125,49.31640625,97.88433831772853,167
0,9,7,7,4,CyclicSolver,16.015625,25.09765625,132.4673621835698,138
0,10,7,7,4,CyclicSolver,33.7890625,57.51953125,89.06591791926893,151
0,11,7,7,4,CyclicSolver,15.625,46.6796875,140.08447255618967,185
0,12,7,7,4,CyclicSolver,16.50390625,28.3203125,158.24902332446499,184
0,13,7,7,4,CyclicSolver,24.4140625,28.61328125,321.4739113711087,151
0,14,7,7,4,CyclicSolver,12.01171875,45.60546875,59.91269528853492,178
0,15,7,7,4,CyclicSolver,39.2578125,41.30859375,102.06198841866096,165
0,16,7,7,4,CyclicSolver,5.56640625,34.86328125,109.60193447161812,165
0,17,7,7,4,CyclicSolver,4.78515625,41.30859375,232.10980876987796,168
0,18,7,7,4,CyclicSolver,38.18359375,58.10546875,215.6442868398196,177
0,19,7,7,4,CyclicSolver,16.89453125,39.74609375,264.91650357510434,138
0,20,7,7,4,CyclicSolver,1.5625,46.09375,85.97944331638527,176
0,21,7,7,4,CyclicSolver,42.48046875,46.97265625,106.42729486866135,178
0,22,7,7,4,CyclicSolver,41.6015625,48.33984375,73.35959691267745,174
0,23,7,7,4,CyclicSolver,39.84375,46.2890625,124.40848205399394,170
0,24,7,7,4,CyclicSolver,10.546875,27.5390625,108.42232254596986,142
0,25,7,7,4,CyclicSolver,8.59375,34.08203125,367.36718688772135,174
0,26,7,7,4,CyclicSolver,14.6484375,43.75,228.06412735076205,200
0,27,7,7,4,CyclicSolver,3.7109375,60.3515625,111.19050472216114,163
0,28,7,7,4,CyclicSolver,0.390625,37.6953125,128.5856661612024,144
0,29,7,7,4,CyclicSolver,32.2265625,52.63671875,886.9687455651563,147
0,30,7,7,4,CyclicSolver,0.87890625,36.71875,64.4670222107819,185
0,31,7,7,4,CyclicSolver,1.3671875,53.61328125,149.300603557454,158
0,32,7,7,4,CyclicSolver,10.83984375,38.96484375,174.03688388054854,181
0,33,7,7,4,CyclicSolver,5.76171875,11.62109375,252.3548825601451,157
0,34,7,7,4,CyclicSolver,0.87890625,50.9765625,591.0263652174121,166
0,35,7,7,4,CyclicSolver,1.07421875,42.87109375,87.72212353967176,164
0,36,7,7,4,CyclicSolver,22.94921875,39.94140625,219.4914277075095,170
0,37,7,7,4,CyclicSolver,34.375,41.69921875,99.23102673846141,168
0,38,7,7,4,CyclicSolver,34.86328125,44.04296875,212.08931088673697,141
0,39,7,7,4,CyclicSolver,42.08984375,45.703125,231.35009742489987,168
0,40,7,7,4,CyclicSolver,37.3046875,56.54296875,54.12333982570888,168
0,41,7,7,4,CyclicSolver,9.765625,28.3203125,160.2127074193983,148
0,42,7,7,4,CyclicSolver,25.9765625,35.64453125,431.6121085117758,135
0,43,7,7,4,CyclicSolver,5.078125,34.1796875,203.7882633090561,157
0,44,7,7,4,CyclicSolver,13.28125,31.0546875,165.65362066584336,153
0,45,7,7,4,CyclicSolver,5.2734375,40.72265625,655.0934222955219,189
0,46,7,7,4,CyclicSolver,21.6796875,30.46875,136.3352049929155,188
0,47,7,7,4,CyclicSolver,5.2734375,39.0625,80.38562008369348,161
0,48,7,7,4,CyclicSolver,1.953125,35.25390625,206.08246504879725,143
0,49,7,7,4,CyclicSolver,35.7421875,39.6484375,82.33723955283806,172
0,0,7,7,4,HeaSolver,6.73828125,7.6171875,172.54242615137318,201
