pkid,method,layers,depth,culled_depth
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
17,ChocoSolver,1,2106,1122
18,ChocoSolver,1,194,93
18,ChocoSolver,1,103,45
18,ChocoSolver,1,160,82
18,ChocoSolver,1,160,82
18,ChocoSolver,1,122,62
18,ChocoSolver,1,119,60
18,ChocoSolver,1,123,62
18,ChocoSolver,1,110,56
18,ChocoSolver,1,103,45
18,ChocoSolver,1,158,79
18,ChocoSolver,1,117,51
18,ChocoSolver,1,116,51
18,ChocoSolver,1,160,82
18,ChocoSolver,1,103,45
18,ChocoSolver,1,193,93
18,ChocoSolver,1,193,93
18,ChocoSolver,1,122,62
18,ChocoSolver,1,116,51
18,ChocoSolver,1,110,56
18,ChocoSolver,1,123,62
18,ChocoSolver,1,120,60
18,ChocoSolver,1,117,51
18,ChocoSolver,1,160,82
18,ChocoSolver,1,103,45
18,ChocoSolver,1,110,56
18,ChocoSolver,1,57,28
18,ChocoSolver,1,120,60
18,ChocoSolver,1,119,60
18,ChocoSolver,1,119,60
18,ChocoSolver,1,123,62
18,ChocoSolver,1,160,82
18,ChocoSolver,1,116,51
18,ChocoSolver,1,119,60
18,ChocoSolver,1,194,93
18,ChocoSolver,1,160,82
18,ChocoSolver,1,122,62
18,ChocoSolver,1,196,95
18,ChocoSolver,1,117,51
18,ChocoSolver,1,119,60
18,ChocoSolver,1,160,82
18,ChocoSolver,1,110,56
18,ChocoSolver,1,103,45
18,ChocoSolver,1,183,77
18,ChocoSolver,1,123,62
18,ChocoSolver,1,110,56
18,ChocoSolver,1,160,82
18,ChocoSolver,1,122,62
18,ChocoSolver,1,110,56
18,ChocoSolver,1,160,82
18,ChocoSolver,1,117,51
18,ChocoSolver,1,110,56
18,ChocoSolver,1,104,45
18,ChocoSolver,1,116,51
18,ChocoSolver,1,194,93
18,ChocoSolver,1,183,77
18,ChocoSolver,1,160,82
18,ChocoSolver,1,116,51
18,ChocoSolver,1,160,82
18,ChocoSolver,1,119,60
18,ChocoSolver,1,116,51
18,ChocoSolver,1,160,82
18,ChocoSolver,1,160,82
18,ChocoSolver,1,194,93
18,ChocoSolver,1,160,82
18,ChocoSolver,1,119,60
18,ChocoSolver,1,160,82
18,ChocoSolver,1,103,45
18,ChocoSolver,1,119,60
18,ChocoSolver,1,117,51
18,ChocoSolver,1,123,62
18,ChocoSolver,1,160,82
18,ChocoSolver,1,103,45
18,ChocoSolver,1,119,60
18,ChocoSolver,1,120,60
18,ChocoSolver,1,122,62
18,ChocoSolver,1,110,56
18,ChocoSolver,1,119,60
18,ChocoSolver,1,103,45
18,ChocoSolver,1,194,93
18,ChocoSolver,1,103,45
18,ChocoSolver,1,193,93
18,ChocoSolver,1,116,51
18,ChocoSolver,1,119,60
18,ChocoSolver,1,194,93
18,ChocoSolver,1,120,60
18,ChocoSolver,1,160,82
18,ChocoSolver,1,122,62
18,ChocoSolver,1,197,95
18,ChocoSolver,1,160,82
18,ChocoSolver,1,119,60
18,ChocoSolver,1,122,62
18,ChocoSolver,1,120,60
18,ChocoSolver,1,120,60
18,ChocoSolver,1,120,60
18,ChocoSolver,1,183,77
18,ChocoSolver,1,193,93
18,ChocoSolver,1,160,82
18,ChocoSolver,1,119,60
18,ChocoSolver,1,122,62
18,ChocoSolver,1,110,56
19,ChocoSolver,1,258,138
19,ChocoSolver,1,173,88
19,ChocoSolver,1,169,79
19,ChocoSolver,1,156,84
19,ChocoSolver,1,193,93
19,ChocoSolver,1,107,54
19,ChocoSolver,1,136,61
19,ChocoSolver,1,550,304
19,ChocoSolver,1,441,209
19,ChocoSolver,1,399,208
19,ChocoSolver,1,216,108
19,ChocoSolver,1,319,153
19,ChocoSolver,1,70,34
19,ChocoSolver,1,352,187
19,ChocoSolver,1,180,99
19,ChocoSolver,1,239,115
19,ChocoSolver,1,283,153
19,ChocoSolver,1,501,260
19,ChocoSolver,1,415,224
19,ChocoSolver,1,221,111
19,ChocoSolver,1,143,67
19,ChocoSolver,1,299,151
19,ChocoSolver,1,255,136
19,ChocoSolver,1,502,269
19,ChocoSolver,1,649,345
19,ChocoSolver,1,359,189
19,ChocoSolver,1,160,82
19,ChocoSolver,1,70,34
19,ChocoSolver,1,56,24
19,ChocoSolver,1,379,189
19,ChocoSolver,1,109,52
19,ChocoSolver,1,791,407
19,ChocoSolver,1,421,202
19,ChocoSolver,1,286,131
19,ChocoSolver,1,304,155
19,ChocoSolver,1,207,110
19,ChocoSolver,1,259,138
19,ChocoSolver,1,158,79
19,ChocoSolver,1,209,101
19,ChocoSolver,1,419,214
19,ChocoSolver,1,202,100
19,ChocoSolver,1,160,82
19,ChocoSolver,1,321,167
19,ChocoSolver,1,436,210
19,ChocoSolver,1,320,176
19,ChocoSolver,1,323,151
19,ChocoSolver,1,245,131
19,ChocoSolver,1,436,240
19,ChocoSolver,1,168,83
19,ChocoSolver,1,312,154
19,ChocoSolver,1,143,63
19,ChocoSolver,1,83,40
19,ChocoSolver,1,249,119
19,ChocoSolver,1,411,190
19,ChocoSolver,1,159,79
19,ChocoSolver,1,345,172
19,ChocoSolver,1,133,66
19,ChocoSolver,1,276,146
19,ChocoSolver,1,220,112
19,ChocoSolver,1,355,178
19,ChocoSolver,1,313,166
19,ChocoSolver,1,105,51
19,ChocoSolver,1,155,77
19,ChocoSolver,1,230,107
19,ChocoSolver,1,96,46
19,ChocoSolver,1,69,34
19,ChocoSolver,1,143,67
19,ChocoSolver,1,183,100
19,ChocoSolver,1,244,132
19,ChocoSolver,1,206,102
19,ChocoSolver,1,197,83
19,ChocoSolver,1,243,119
19,ChocoSolver,1,359,183
19,ChocoSolver,1,200,97
19,ChocoSolver,1,512,254
19,ChocoSolver,1,158,79
19,ChocoSolver,1,195,95
19,ChocoSolver,1,257,138
19,ChocoSolver,1,469,251
19,ChocoSolver,1,183,92
19,ChocoSolver,1,195,91
19,ChocoSolver,1,168,79
19,ChocoSolver,1,96,46
19,ChocoSolver,1,206,99
19,ChocoSolver,1,249,126
19,ChocoSolver,1,275,146
19,ChocoSolver,1,247,121
19,ChocoSolver,1,119,60
19,ChocoSolver,1,255,124
19,ChocoSolver,1,110,56
19,ChocoSolver,1,119,60
19,ChocoSolver,1,195,102
19,ChocoSolver,1,364,198
19,ChocoSolver,1,325,153
19,ChocoSolver,1,209,89
19,ChocoSolver,1,310,160
20,ChocoSolver,1,190,90
20,ChocoSolver,1,582,303
20,ChocoSolver,1,136,68
20,ChocoSolver,1,167,83
20,ChocoSolver,1,231,99
20,ChocoSolver,1,281,120
20,ChocoSolver,1,218,93
20,ChocoSolver,1,351,170
20,ChocoSolver,1,104,51
20,ChocoSolver,1,329,166
20,ChocoSolver,1,506,252
20,ChocoSolver,1,103,45
20,ChocoSolver,1,196,94
20,ChocoSolver,1,187,87
20,ChocoSolver,1,310,156
20,ChocoSolver,1,209,105
20,ChocoSolver,1,104,51
20,ChocoSolver,1,264,115
20,ChocoSolver,1,120,60
20,ChocoSolver,1,279,130
20,ChocoSolver,1,257,117
20,ChocoSolver,1,351,192
20,ChocoSolver,1,57,28
20,ChocoSolver,1,277,147
20,ChocoSolver,1,183,77
20,ChocoSolver,1,143,63
20,ChocoSolver,1,455,241
20,ChocoSolver,1,191,89
20,ChocoSolver,1,167,78
20,ChocoSolver,1,392,198
20,ChocoSolver,1,207,105
20,ChocoSolver,1,83,40
20,ChocoSolver,1,406,201
20,ChocoSolver,1,362,196
20,ChocoSolver,1,231,124
20,ChocoSolver,1,196,98
20,ChocoSolver,1,96,46
20,ChocoSolver,1,566,305
20,ChocoSolver,1,132,63
20,ChocoSolver,1,450,237
20,ChocoSolver,1,120,60
20,ChocoSolver,1,177,78
20,ChocoSolver,1,30,12
20,ChocoSolver,1,268,134
20,ChocoSolver,1,295,125
20,ChocoSolver,1,169,79
20,ChocoSolver,1,181,76
20,ChocoSolver,1,105,51
20,ChocoSolver,1,170,71
20,ChocoSolver,1,448,226
20,ChocoSolver,1,170,86
20,ChocoSolver,1,104,51
20,ChocoSolver,1,312,167
20,ChocoSolver,1,203,100
20,ChocoSolver,1,646,328
20,ChocoSolver,1,350,164
20,ChocoSolver,1,96,46
20,ChocoSolver,1,340,171
20,ChocoSolver,1,523,280
20,ChocoSolver,1,84,40
20,ChocoSolver,1,360,189
20,ChocoSolver,1,457,227
20,ChocoSolver,1,522,275
20,ChocoSolver,1,274,139
20,ChocoSolver,1,224,99
20,ChocoSolver,1,153,71
20,ChocoSolver,1,221,117
20,ChocoSolver,1,105,51
20,ChocoSolver,1,204,103
20,ChocoSolver,1,197,95
20,ChocoSolver,1,169,79
20,ChocoSolver,1,178,93
20,ChocoSolver,1,271,122
20,ChocoSolver,1,190,89
20,ChocoSolver,1,120,60
20,ChocoSolver,1,138,61
20,ChocoSolver,1,137,61
20,ChocoSolver,1,307,159
20,ChocoSolver,1,388,181
20,ChocoSolver,1,167,83
20,ChocoSolver,1,155,84
20,ChocoSolver,1,310,132
20,ChocoSolver,1,474,250
20,ChocoSolver,1,96,46
20,ChocoSolver,1,199,90
20,ChocoSolver,1,358,163
20,ChocoSolver,1,320,168
20,ChocoSolver,1,230,109
20,ChocoSolver,1,137,61
20,ChocoSolver,1,235,104
20,ChocoSolver,1,143,67
20,ChocoSolver,1,653,332
20,ChocoSolver,1,287,131
20,ChocoSolver,1,217,93
20,ChocoSolver,1,239,111
20,ChocoSolver,1,280,132
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
0,CyclicSolver,7,205,98
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
1,CyclicSolver,7,245,106
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
2,CyclicSolver,7,322,134
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
3,CyclicSolver,7,399,162
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
4,CyclicSolver,7,541,280
5,CyclicSolver,7,709,364
5,CyclicSolver,7,653,336
5,CyclicSolver,7,653,336
5,CyclicSolver,7,709,364
5,CyclicSolver,7,653,336
5,CyclicSolver,7,653,336
5,CyclicSolver,7,709,364
5,CyclicSolver,7,653,336
5,CyclicSolver,7,653,336
5,CyclicSolver,7,709,364
5,CyclicSolver,7,653,336
5,CyclicSolver,7,653,336
5,CyclicSolver,7,709,364
5,CyclicSolver,7,653,336
5,CyclicSolver,7,653,336
5,CyclicSolver,7,709,364
5,CyclicSolver,7,653,336
5,CyclicSolver,7,653,336
5,CyclicSolver,7,709,364
5,CyclicSolver,7,653,336
5,CyclicSolver,7,653,336
5,CyclicSolver,7,709,364
5,CyclicSolver,7,653,336
5,CyclicSolver,7,653,336
5,CyclicSolver,7,709,364
5,CyclicSolver,7,653,336
5,CyclicSolver,7,653,336
5,CyclicSolver,7,709,364
5,CyclicSolver,7,653,336
